"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,95,5,4,0.8,0.95,0.735612357920625
"cox.lambda.min",17,70,30,3,0.85,0.7,0.419920743101289
"cens.prop",0.285,0.4225,0.2925,0,0,0,0
