"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,85,15,4,0.8,0.85,0.553417010780907
"cox.lambda.min",16,72,28,4,0.8,0.72,0.402147346178335
"cens.prop",0.275,0.425,0.3,0,0,0,0
