"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,98,2,5,0.75,0.98,0.780179949662217
"cox.lambda.min",18,79,21,2,0.9,0.79,0.549021403430232
"cens.prop",0.3325,0.355,0.3125,0,0,0,0
