"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,95,5,3,0.85,0.95,0.77051412852942
"cox.lambda.min",19,76,24,1,0.95,0.76,0.551815323284683
"cens.prop",0.305,0.445,0.25,0,0,0,0
