"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,97,3,12,0.4,0.97,0.477867098822236
"cox.lambda.min",17,78,22,3,0.85,0.78,0.501280411827603
"cens.prop",0.29,0.3975,0.3125,0,0,0,0
