"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,97,3,10,0.5,0.97,0.563571848031466
"cox.lambda.min",19,69,31,1,0.95,0.69,0.483794525451811
"cens.prop",0.275,0.425,0.3,0,0,0,0
