"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,58,42,0,1,0.58,0.432546846241593
"cox.lambda.min",17,77,23,3,0.85,0.77,0.490153037326099
"cens.prop",0.28,0.43,0.29,0,0,0,0
