"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,98,2,11,0.45,0.98,0.555359060793409
"cox.lambda.min",19,74,26,1,0.95,0.74,0.531162247654456
"cens.prop",0.3225,0.385,0.2925,0,0,0,0
