"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,84,16,3,0.85,0.84,0.575900548711555
"cox.lambda.min",17,73,27,3,0.85,0.73,0.448548963045066
"cens.prop",0.2975,0.4275,0.275,0,0,0,0
