"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,96,4,7,0.65,0.96,0.651931190813634
"cox.lambda.min",18,66,34,2,0.9,0.66,0.421159786317331
"cens.prop",0.2675,0.475,0.2575,0,0,0,0
