"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,96,4,5,0.75,0.96,0.724829497839311
"cox.lambda.min",17,73,27,3,0.85,0.73,0.448548963045066
"cens.prop",0.2775,0.4325,0.29,0,0,0,0
