"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,74,26,1,0.95,0.74,0.531162247654456
"cox.lambda.min",17,70,30,3,0.85,0.7,0.419920743101289
"cens.prop",0.315,0.3675,0.3175,0,0,0,0
