"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,88,12,8,0.6,0.88,0.447213595499958
"cox.lambda.min",18,74,26,2,0.9,0.74,0.494950579911797
"cens.prop",0.27,0.435,0.295,0,0,0,0
