"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,87,13,4,0.8,0.87,0.583270625836107
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.2625,0.4125,0.325,0,0,0,0
