"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,77,23,2,0.9,0.77,0.52648296852506
"cox.lambda.min",17,74,26,3,0.85,0.74,0.458550761602764
"cens.prop",0.3225,0.4125,0.265,0,0,0,0
