"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,95,5,7,0.65,0.95,0.62622429108515
"cox.lambda.min",20,77,23,0,1,0.77,0.598447604125642
"cens.prop",0.2925,0.42,0.2875,0,0,0,0
