"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,96,4,3,0.85,0.96,0.794461346554275
"cox.lambda.min",20,86,14,0,1,0.86,0.711254070597263
"cens.prop",0.2975,0.3975,0.305,0,0,0,0
