"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,87,13,3,0.85,0.87,0.619677335393187
"cox.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cens.prop",0.29,0.3875,0.3225,0,0,0,0
