"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,60,40,0,1,0.6,0.447213595499958
"cox.lambda.min",18,75,25,2,0.9,0.75,0.505183042443724
"cens.prop",0.29,0.3975,0.3125,0,0,0,0
