"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,93,7,4,0.8,0.93,0.691175082141288
"cox.lambda.min",18,93,7,2,0.9,0.93,0.761660236450265
"cens.prop",0.255,0.435,0.31,0,0,0,0
