"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,68,32,1,0.95,0.68,0.474947836683496
"cox.lambda.min",18,71,29,2,0.9,0.71,0.465730278712338
"cens.prop",0.2475,0.4425,0.31,0,0,0,0
