"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,97,3,10,0.5,0.97,0.563571848031466
"cox.lambda.min",20,69,31,0,1,0.69,0.520180963986686
"cens.prop",0.2825,0.395,0.3225,0,0,0,0
