"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,98,2,2,0.9,0.98,0.88
"cox.lambda.min",17,72,28,3,0.85,0.72,0.438786204584116
"cens.prop",0.2825,0.4025,0.315,0,0,0,0
