"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,100,0,19,0.05,1,0.204980015422697
"cox.lambda.min",18,76,24,2,0.9,0.76,0.515687954032345
"cens.prop",0.23,0.385,0.385,0,0,0,0
