"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,95,5,4,0.8,0.95,0.735612357920625
"cox.lambda.min",17,75,25,3,0.85,0.75,0.468807230938495
"cens.prop",0.23,0.39,0.38,0,0,0,0
