"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,92,8,7,0.65,0.92,0.559065392019675
"cox.lambda.min",17,67,33,3,0.85,0.67,0.393083051929596
"cens.prop",0.225,0.36,0.415,0,0,0,0
