"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,99,1,10,0.5,0.99,0.632851022764583
"cox.lambda.min",18,69,31,2,0.9,0.69,0.447342123623175
"cens.prop",0.225,0.425,0.35,0,0,0,0
