"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,100,0,9,0.55,1,0.710342984735756
"cox.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cens.prop",0.215,0.3675,0.4175,0,0,0,0
