"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,87,13,0,1,0.87,0.726135474462395
"cox.lambda.min",17,71,29,3,0.85,0.71,0.429247969169835
"cens.prop",0.2325,0.3475,0.42,0,0,0,0
