"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,55,45,2,0.9,0.55,0.335830247129734
"cox.lambda.min",16,97,3,4,0.8,0.97,0.786082694839817
"cens.prop",0.2475,0.4025,0.35,0,0,0,0
