"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,74,26,2,0.9,0.74,0.494950579911797
"cox.lambda.min",15,71,29,5,0.75,0.71,0.355745729311604
"cens.prop",0.3025,0.345,0.3525,0,0,0,0
