"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,100,0,15,0.25,1,0.466252404120157
"cox.lambda.min",17,72,28,3,0.85,0.72,0.438786204584116
"cens.prop",0.235,0.3325,0.4325,0,0,0,0
