"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,97,3,4,0.8,0.97,0.786082694839817
"cox.lambda.min",19,75,25,1,0.95,0.75,0.541352196778528
"cens.prop",0.25,0.35,0.4,0,0,0,0
