"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,66,34,2,0.9,0.66,0.421159786317331
"cox.lambda.min",17,64,36,3,0.85,0.64,0.367735656162538
"cens.prop",0.2325,0.4075,0.36,0,0,0,0
