"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,80,20,1,0.95,0.8,0.596762395032861
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.2225,0.3775,0.4,0,0,0,0
