"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,90,10,3,0.85,0.9,0.669349440752082
"cox.lambda.min",16,79,21,4,0.8,0.79,0.476131704673587
"cens.prop",0.2475,0.35,0.4025,0,0,0,0
