"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,90,10,9,0.55,0.9,0.441367414752375
"cox.lambda.min",18,77,23,2,0.9,0.77,0.52648296852506
"cens.prop",0.2475,0.37,0.3825,0,0,0,0
