"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,100,0,5,0.75,1,0.845154254728517
"cox.lambda.min",19,71,29,1,0.95,0.71,0.502079011046402
"cens.prop",0.2525,0.4075,0.34,0,0,0,0
