"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,65,35,0,1,0.65,0.486172434804398
"cox.lambda.min",18,69,31,2,0.9,0.69,0.447342123623175
"cens.prop",0.225,0.3975,0.3775,0,0,0,0
