"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,91,9,2,0.9,0.91,0.722897396012249
"cox.lambda.min",16,78,22,4,0.8,0.78,0.464669606698093
"cens.prop",0.3,0.3575,0.3425,0,0,0,0
