"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,98,2,4,0.8,0.98,0.814091578410694
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.2625,0.385,0.3525,0,0,0,0
