"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,100,0,19,0.05,1,0.204980015422697
"cox.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cens.prop",0.25,0.3425,0.4075,0,0,0,0
