"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,92,8,5,0.75,0.92,0.63436617128036
"cox.lambda.min",16,81,19,4,0.8,0.81,0.50015123763138
"cens.prop",0.2575,0.3675,0.375,0,0,0,0
