"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,95,5,10,0.5,0.95,0.50709255283711
"cox.lambda.min",17,78,22,3,0.85,0.78,0.501280411827603
"cens.prop",0.25,0.3425,0.4075,0,0,0,0
