"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,85,15,0,1,0.85,0.696932052437169
"cox.lambda.min",19,75,25,1,0.95,0.75,0.541352196778528
"cens.prop",0.28,0.385,0.335,0,0,0,0
