"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,75,25,3,0.85,0.75,0.468807230938495
"cox.lambda.min",19,77,23,1,0.95,0.77,0.562568677126195
"cens.prop",0.26,0.3625,0.3775,0,0,0,0
