"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,94,6,1,0.95,0.94,0.8167200125792
"cox.lambda.min",18,75,25,2,0.9,0.75,0.505183042443724
"cens.prop",0.2375,0.405,0.3575,0,0,0,0
