"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,91,9,3,0.85,0.91,0.687508369239343
"cox.lambda.min",18,81,19,2,0.9,0.81,0.572972051386859
"cens.prop",0.2325,0.3575,0.41,0,0,0,0
