"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,98,2,7,0.65,0.98,0.709929573971954
"cox.lambda.min",17,75,25,3,0.85,0.75,0.468807230938495
"cens.prop",0.225,0.3725,0.4025,0,0,0,0
