"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,88,12,3,0.85,0.88,0.635503816209489
"cox.lambda.min",17,74,26,3,0.85,0.74,0.458550761602764
"cens.prop",0.2375,0.3825,0.38,0,0,0,0
