"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,100,0,6,0.7,1,0.812636055372001
"cox.lambda.min",18,70,30,2,0.9,0.7,0.456435464587638
"cens.prop",0.23,0.3875,0.3825,0,0,0,0
