"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,94,6,9,0.55,0.94,0.52368243196505
"cox.lambda.min",16,78,22,4,0.8,0.78,0.464669606698093
"cens.prop",0.2125,0.35,0.4375,0,0,0,0
