"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,91,9,3,0.85,0.91,0.687508369239343
"cox.lambda.min",19,64,36,1,0.95,0.64,0.441294979283992
"cens.prop",0.2375,0.3825,0.38,0,0,0,0
