"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,96,4,3,0.85,0.96,0.794461346554275
"cox.lambda.min",18,72,28,2,0.9,0.72,0.47523882300946
"cens.prop",0.2425,0.3575,0.4,0,0,0,0
