"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,67,33,0,1,0.67,0.502822223732449
"cox.lambda.min",17,85,15,3,0.85,0.85,0.589924879655337
"cens.prop",0.2025,0.3875,0.41,0,0,0,0
