"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,95,5,5,0.75,0.95,0.7
"cox.lambda.min",17,78,22,3,0.85,0.78,0.501280411827603
"cens.prop",0.2625,0.3475,0.39,0,0,0,0
