"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,90,10,3,0.85,0.9,0.669349440752082
"cox.lambda.min",15,72,28,5,0.75,0.72,0.365286199920846
"cens.prop",0.2275,0.38,0.3925,0,0,0,0
