"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,98,2,7,0.65,0.98,0.709929573971954
"cox.lambda.min",15,68,32,5,0.75,0.68,0.328301671879189
"cens.prop",0.2775,0.37,0.3525,0,0,0,0
