"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,97,3,16,0.2,0.97,0.270318443104943
"cox.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cens.prop",0.225,0.365,0.41,0,0,0,0
