"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,86,14,3,0.85,0.86,0.604501657929914
"cox.lambda.min",17,80,20,3,0.85,0.8,0.524551878030223
"cens.prop",0.2475,0.4,0.3525,0,0,0,0
