"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,88,12,3,0.85,0.88,0.635503816209489
"cox.lambda.min",16,64,36,4,0.8,0.64,0.330911260677903
"cens.prop",0.225,0.39,0.385,0,0,0,0
