"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,92,8,4,0.8,0.92,0.670820393249937
"cox.lambda.min",18,73,27,2,0.9,0.73,0.484974226119286
"cens.prop",0.2375,0.4275,0.335,0,0,0,0
