"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,93,7,8,0.6,0.93,0.541069906837796
"cox.lambda.min",17,75,25,3,0.85,0.75,0.468807230938495
"cens.prop",0.285,0.37,0.345,0,0,0,0
