"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,98,2,7,0.65,0.98,0.709929573971954
"cox.lambda.min",18,59,41,2,0.9,0.59,0.365275172511405
"cens.prop",0.265,0.3625,0.3725,0,0,0,0
